,id,lng,lat,max_vis,avg_daily_view,3cluster,height,closest_dist,closest_lat,closest_lng,id_list
27413,47243,-8.693207000000001,41.202756,78,14692.0,0,39.50247192382812,0.4927145596108904,41.20276,-8.693205,[47244]
27414,45374,-8.117371,37.07441,89,14692.0,2,5.999436378479004,12.537234113786473,37.074435,-8.117261,[2106]
27415,874,-8.168548,37.08982,69,14693.0,2,26.59848022460938,1.4455821536089415,37.089827,-8.168559,[21469]
27416,22056,-8.447973,41.534774,69,14694.0,0,131.164794921875,0.22239016726672825,41.534774,-8.447971,[22057]
27417,23365,-9.213108,38.716989,69,14696.0,1,84.29358673095703,0.15624257552452767,38.716988,-9.213107,[23366]
27418,16328,-8.606386,41.15142,69,14700.0,0,100.6446380615234,0.3127414825907024,41.151422,-8.606384,[16329]
27419,47663,-8.30682,41.364521,145,14704.0,0,192.7752838134766,33.08590555498086,41.364293,-8.306626,[48172]
27420,7028,-8.810051,39.740647,69,14705.0,1,57.35773086547852,0.6592989110312673,39.740641,-8.810051,[7029]
27421,48408,-8.317285,41.388433,69,14709.0,0,165.3052368164062,0.5612529887740132,41.38842800000001,-8.317286,[48409]
27422,7215,-9.204816,38.69520900000001,69,14712.0,1,2.745574235916138,0.35117955695385433,38.69521,-9.204813,[7214]
27423,30900,-8.749705,40.61294,69,14713.0,0,5.386086463928223,1.38956915997928,40.612934,-8.749694,[30901]
27424,30879,-8.732700999999999,40.600281,69,14713.0,0,4.135208129882812,0.5518591589598502,40.600277,-8.732704,[32374]
27425,11500,-9.166868,38.828805,69,14716.0,1,22.08425521850586,1.6415085475301168,38.828794,-9.166858,[11499]
27426,16126,-8.654618,41.167184000000006,69,14719.0,0,68.00189971923828,0.6671705025075098,41.167184000000006,-8.654624,[16127]
27427,13372,-9.238694,38.706,69,14721.0,1,59.17132186889648,0.4921257536738754,38.706004,-9.238696,[13373]
27428,30138,-8.806363000000003,39.733359,145,14723.0,1,86.35710906982422,285.65685855356895,39.731583,-8.808239,[6967]
27429,16303,-8.658215,41.154911,69,14723.0,0,44.30059432983398,0.15636012690665865,41.15491,-8.658214,[16302]
27430,47987,-8.495505999999999,41.191893,78,14724.0,0,140.0707092285156,0.11119508381019512,41.191893,-8.495507,[47988]
27431,22800,-8.533917,41.161499,69,14725.0,0,82.08260345458984,0.3127709557670953,41.161497,-8.533914999999999,[22801]
27432,16537,-8.568045,41.166426,145,14726.0,0,80.09294891357422,23.09707013651764,41.166233,-8.568127,[15653]
27433,871,-7.923364999999999,37.024584,69,14728.0,2,18.15082359313965,0.6608012479508447,37.02459,-7.923364999999999,[46931]
27434,5899,-9.092205,38.771294,69,14731.0,1,2.963108062744141,0.8378562253775593,38.771301,-9.092202,[5898]
27435,20151,-8.822455999999997,41.698539,69,14736.0,0,10.70427894592285,178.3587811781271,41.6992,-8.820991000000003,[20154]
27436,8160,-9.131382,38.745203,69,14738.0,1,66.05649566650389,2.7798770929561627,38.745203,-9.131357,[8161]
27437,5512,-8.397724,40.199201,69,14741.0,0,63.02254104614258,0.11119508363336407,40.199201,-8.397723,[5511]
27438,12761,-8.95233,38.701027,69,14743.0,1,20.47475814819336,278.00690004237987,38.703505,-8.952838999999997,[12915]
27439,30152,-8.151691,41.176377,145,14745.0,0,267.4453735351562,421.4162702224105,41.177955,-8.155144,[29665]
27440,6573,-8.259127000000001,41.482346,69,14745.0,0,259.83090209960943,0.15644024423916567,41.482347,-8.259128,[6572]
27441,8847,-9.136832,38.734386,69,14745.666667,1,70.88245391845703,61.29479438331121,38.73455300000001,-9.137358,[23318]
27442,25963,-9.161766,38.79787,69,14746.0,1,17.72982215881348,0.10977653836173902,38.797871,-9.161766,[26397]
27443,11863,-8.613324,41.212609,69,14747.0,0,82.97718048095703,0.3977946148441929,41.212612,-8.613325999999999,[11864]
27444,47021,-8.653008,40.638568,69,14747.0,0,10.59944534301758,0.597868357991451,40.63857,-8.653013,[47022]
27445,22005,-8.429545,41.590183,69,14749.0,0,102.0780792236328,0.10999382880680376,41.590184,-8.429545,[22004]
27446,14977,-8.607666,41.142775,89,14749.0,0,53.40534591674805,0.9163338408176708,41.142773,-8.607658,[14976]
27447,22289,-8.531108999999999,41.416215,69,14757.0,0,140.7553558349609,14.153984050594351,41.416152,-8.530998,[46497]
27448,29860,-8.607355,41.162159,145,14759.0,0,141.0936431884766,10.301184678200668,41.162148,-8.607263,[29859]
27449,5747,-9.097989,38.764838,69,14763.0,1,11.8557825088501,0.7685732476573708,38.764845,-9.097989,[5746]
27450,6293,-8.856678,40.148709,69,14764.0,0,6.30145788192749,62.42793270885972,40.148818,-8.856127,[6292]
27451,21134,-9.145776,38.737023,69,14764.0,1,76.84319305419922,0.5600568318964001,38.737018,-9.145777,[21135]
27452,22921,-9.136565,38.754607,69,14765.0,1,82.74797821044922,0.7383580262553432,38.754613,-9.136562,[22920]
27453,24903,-9.124956,38.75454600000001,69,14773.0,1,93.85452270507812,0.10978789092243048,38.754547,-9.124956,[24904]
27454,6748,-8.277028,41.452841,69,14775.0,0,282.5046997070312,0.44478033506394976,41.452841,-8.277032,[6749]
27455,476,-9.428176,38.698627,71,14778.0,1,28.88330078125,33.45914704880801,38.698357,-9.428316,[478]
27456,48397,-8.309191,41.37845,69,14780.0,0,154.3226165771484,0.3996293406165792,41.378452,-8.309194,[48398]
27457,21688,-8.429484,41.53585800000001,69,14781.0,0,176.2244720458984,0.5499692315047539,41.535853,-8.429484,[21687]
27458,16595,-8.6025,41.14307700000001,145,14781.0,0,57.56879043579102,40.20438696631531,41.143111,-8.602139999999999,[15618]
27459,30323,-9.123563,38.783188,145,14782.0,1,82.98535919189453,38.132746387251785,38.783105,-9.123896,[30193]
27460,15241,-8.610113,41.155136,69,14782.0,0,114.4689407348633,20.304586796259642,41.155121,-8.609931,[15250]
27461,17392,-8.883647,38.535782,89,14784.0,1,15.09072685241699,0.10986118663059168,38.535783,-8.883647,[17393]
27462,16880,-8.767615,41.378985,69,14784.0,0,4.91635274887085,0.3994839295458469,41.378987,-8.767617999999999,[16881]
27463,2266,-9.227373,38.757988,89,14785.0,1,117.88646697998051,58.03752845006709,38.757465,-9.227296,[21588 21587]
27464,47501,-8.310564,41.199403,145,14786.0,0,178.9738311767578,172.3379299144531,41.19869600000001,-8.309181,[26657]
27465,16598,-8.581901,41.159247,145,14786.0,0,84.60369873046875,24.876037975513462,41.159169,-8.582111,[16571]
27466,46432,-8.613223,41.166704,69,14787.0,0,129.0825042724609,1.3310292054022967,41.166715,-8.613218,[46433]
27467,6200,-7.938167,37.017691,69,14788.0,2,4.988633155822754,43.26890511449396,37.017701,-7.938556,[6199]
27468,5383,-8.409666,40.204877,69,14790.0,0,53.00317764282227,0.5667526369071215,40.204876,-8.409661,[5384]
27469,5285,-8.421008,40.250822,69,14790.0,0,41.82544708251953,0.11119508363336407,40.250822,-8.421007000000001,[5286]
27470,24467,-9.168023,38.73704,69,14790.0,1,58.135009765625,24.24988948545576,38.737062,-9.16824,[24468]
27471,29595,-9.14284,38.750441,145,14794.0,1,84.1967544555664,15.522094121055341,38.750533,-9.142734,[21182]
27472,49178,-8.462598,40.594305,78,14797.0,0,81.7432861328125,0.6671705021538478,40.594305,-8.462591999999999,[49179]
27473,3207,-8.416058,41.548582,69,14797.0,0,177.8274383544922,0.1564091827132975,41.548583,-8.416057,[3208]
27474,21402,-9.205731,38.695048,69,14798.0,1,3.235410451889038,0.3993378452288599,38.69504600000001,-9.205734,[21403]
27475,21539,-9.213599,38.754389,69,14800.0,1,82.66014099121094,0.553403838745386,38.754386,-9.213595,[21540]
27476,14643,-8.674126,40.873329,69,14804.0,0,6.572866916656494,0.34801210313489617,40.873326,-8.674127,[14642]
27477,25348,-9.158053,38.760986,69,14807.0,1,82.22593688964844,21.02689994424289,38.761155,-9.158142,[10920]
27478,33,-8.502016000000001,41.196457,180,14809.0,0,150.810546875,0.6761734743194844,41.196456,-8.50201,[36]
27479,48431,-8.679286,41.179318,180,14810.0,0,17.38744926452637,51.250137935952566,41.179145,-8.678858,[11917 11916]
27480,22586,-8.532430999999999,41.144317,69,14812.0,0,115.7785415649414,0.4536948181513117,41.144313,-8.532432,[22587]
27481,20142,-8.827036,41.700556,69,14814.0,0,26.60894775390625,239.8310948241906,41.698809,-8.825743,[20097 20096]
27482,34649,-9.13614,38.708524,63,14815.0,1,5.698221683502197,0.33358525107692344,38.708524,-9.136137,[34650]
27483,9988,-9.137469,38.710316,69,14817.0,1,6.901969909667969,3.4002651753961914,38.710322,-9.137439,[9989]
27484,24780,-9.173595,38.769411,69,14819.0,1,114.7107315063477,0.24609893993829995,38.769413,-9.173596,[24779]
27485,29412,-9.133575,38.707175,69,14820.0,1,2.738892078399658,2.140467791907931,38.707191,-9.133564,[29410]
27486,7757,-9.141722,38.736496,69,14821.0,1,79.57093811035156,119.01465382728323,38.735412,-9.141736,[46274]
27487,26029,-8.61848,41.22667,69,14822.0,0,82.67008209228516,37.74908323920072,41.226963,-8.618303,[25820]
27488,6093,-7.92386,37.021257,69,14823.0,2,33.37686157226562,54.88268727039782,37.020795,-7.924045,[6115]
27489,7427,-9.142568,38.762703,145,14824.0,1,97.6939697265625,65.8711181657881,38.762979,-9.143094,[7780]
27490,15428,-8.622048,41.143821,69,14825.0,0,8.715480804443361,0.1111950838101951,41.143821,-8.622049,[15429]
27491,16086,-8.636611,41.169021,69,14828.0,0,81.83761596679688,0.3127291182869183,41.169019,-8.636609,[16087]
27492,5688,-8.783261,41.534632,69,14830.0,0,3.784250497817993,0.592755219276263,41.534627,-8.783259,[5689]
27493,46634,-9.151834,38.64245,118,14831.0,1,13.2740478515625,3.3771627769320745,38.642474,-9.151853,[31053]
27494,30046,-8.438805,40.251688,145,14831.0,0,24.4764404296875,47.013376063452796,40.251459,-8.439162,[29970]
27495,28995,-8.611573,41.122995,69,14833.0,0,126.38284301757808,0.3977958804314354,41.122998,-8.611575,[28996]
27496,1241,-8.301375,37.128296,145,14833.0,2,42.67180252075195,60.91409586720145,37.12801500000001,-8.301847,[633]
27497,47636,-8.335284,41.441654,145,14834.0,0,144.6413879394531,402.56893110547963,41.44487700000001,-8.336998,[6469]
27498,7612,-9.136777,38.75953300000001,89,14834.0,1,97.33112335205078,0.4687775087008897,38.75953,-9.13678,[7611]
27499,5685,-8.7833,41.534685,69,14837.0,0,3.788653612136841,7.261391374492465,41.534632,-8.783261,[5688]
27500,3130,-8.414825,41.542307,69,14837.0,0,180.0668792724609,0.24810672976058626,41.542308,-8.414827,[3131]
27501,16516,-8.612959,41.143591,69,14838.0,0,44.72071075439453,0.10994108471338294,41.14359,-8.612959,[16515]
27502,6038,-7.925161,37.017923,69,14838.0,2,23.64531326293945,34.955322639142764,37.01802100000001,-7.92546,[6049]
27503,16895,-8.936668,39.340945,145,14841.0,1,75.22685241699219,20.66904566650064,39.340912,-8.936850999999997,[16893]
27504,25409,-9.164314,38.750239,69,14843.0,1,94.84059143066406,29.453084571776184,38.75004600000001,-9.164498,[8352]
27505,32521,-8.596788,41.186424,69,14846.0,0,115.4137496948242,0.24640747800752266,41.186422,-8.596789,[32518]
27506,144,-9.162565,38.642859,180,14851.0,1,22.41008186340332,0.8639371155201659,38.642854,-9.162559,[141]
27507,8622,-9.134864,38.726033,69,14854.0,1,41.69341659545898,0.5489241971252311,38.726028,-9.134864,[8621]
27508,28607,-8.631829,41.098469,69,14856.0,0,54.05875015258789,0.1099355943688344,41.09847,-8.631829,[28606]
27509,5681,-8.783252000000001,41.53486,69,14859.0,0,3.938387393951416,7.9677802074692305,41.534918,-8.783294999999999,[5682]
27510,28929,-8.643567,41.129151,69,14860.0,0,80.45366668701172,51.17827703891657,41.129458,-8.643913000000001,[28283]
27511,5683,-8.783294999999999,41.534919,69,14861.0,0,3.941433191299438,0.1098910931375054,41.534918,-8.783294999999999,[5682]
27512,653,-8.458694,37.134985,145,14862.0,2,49.32486343383789,7.630917646238728,37.13492,-8.458718,[662]
27513,26404,-9.169348,38.793089,69,14863.0,1,18.98931503295898,25.07700966879521,38.792864,-9.169309,[26408]
27514,21540,-9.213595,38.754386,69,14864.0,1,82.65787506103516,0.5534038386901511,38.754389,-9.213599,[21539]
27515,21300,-9.15208,38.735151,69,14866.0,1,71.57145690917969,0.3293385901797141,38.735154,-9.15208,[21301]
27516,19270,-9.26801,38.755554,109,14867.0,1,127.75170135498051,0.3511734049387996,38.755555,-9.268007,[19272]
27517,25384,-9.107829,38.741631,69,14869.0,1,42.099510192871094,5.075928379058494,38.741593,-9.107855,[25385]
27518,394,-9.335316,38.690317,72,14870.0,1,28.3677978515625,0.33358525107692344,38.690317,-9.335319,[395]
27519,9503,-9.15916,38.749995,69,14871.0,1,98.61593627929688,1.228062298614112,38.749994,-9.159149,[9504]
27520,15497,-8.59845,41.148422,69,14874.0,0,97.56375122070312,39.3754947964634,41.148431,-8.598096,[14844]
27521,16128,-8.600027,41.176246,69,14874.0,0,112.6226654052734,0.4536190423159277,41.17625,-8.600026,[16129]
27522,61,-9.12807,38.800184,180,14876.0,1,94.27015686035156,0.4581295850121393,38.800185,-9.128074,[58]
27523,23863,-9.164237,38.778111,69,14878.0,1,71.81697082519531,1.6715348387224782,38.778112,-9.164222,[23862]
27524,13182,-9.166842,38.795073,145,14878.0,1,21.64032745361328,17.290606672287144,38.795191,-9.166945,[13181]
27525,8666,-9.131843,38.733117,69,14880.0,1,63.95790100097656,0.4581293069251905,38.733116,-9.131839,[8665]
27526,48739,-8.437832,40.217785,109,14880.0,0,20.56960868835449,27.435300356068336,40.217573,-8.437702,[4859]
27527,7707,-9.151746,38.760935,145,14883.0,1,96.07600402832031,34.137050435636965,38.760787,-9.152016,[7338]
27528,22884,-8.54797,41.172811,69,14885.0,0,116.4916763305664,0.5978907813831342,41.172809,-8.547975,[22885]
27529,30361,-9.148273,38.63791,145,14885.0,1,14.82114315032959,53.869470960675,38.638309,-9.148555,[26792]
27530,20369,-8.753272,41.349032,69,14886.0,0,7.170492172241211,0.8862034943213923,41.349024,-8.753271,[20370]
27531,11018,-8.096785,37.066371,69,14888.0,2,10.6254825592041,39.49635341794042,37.06635900000001,-8.09643,[11055]
27532,16160,-8.654789,41.173538,69,14891.0,0,75.60382080078125,0.3977645660055446,41.173535,-8.654791000000001,[16161]
27533,17399,-8.89513,38.524933,69,14892.0,1,5.945374011993407,0.3478259007105427,38.52493,-8.895131,[17398]
27534,109,-9.026989,38.913344,180,14893.0,1,23.68665313720703,156.64290781093788,38.914506,-9.026172,[14]
27535,5657,-8.783281,41.532908,69,14896.0,0,2.745432615280151,7.814562219598392,41.532977,-8.783298,[5659]
27536,5672,-8.781907,41.537913,69,14896.0,0,7.182361602783202,0.21978300746212293,41.53791500000001,-8.781907,[5671]
27537,7034,-8.80332,39.74672,69,14907.0,1,40.02930068969727,5.365568317655655,39.746715,-8.803272,[7037]
27538,27627,-8.536404,40.97340300000001,69,14911.0,0,243.4723815917969,0.7071968507624091,40.973408,-8.5364,[27628]
27539,6729,-8.380578,41.441771,69,14914.0,0,132.15863037109378,0.11119508363336413,41.441771,-8.380579,[6728]
27540,8551,-9.135262,38.72202,69,14914.0,1,28.55827522277832,1.5410030585543537,38.722034,-9.135261,[8552]
27541,32448,-8.579742999999999,41.192476,69,14915.0,0,150.7313690185547,2.1698401418763047,41.192458,-8.579751,[32447]
27542,28566,-8.600498,41.124927,69,14917.0,0,101.44607543945308,0.5978796022300268,41.124925,-8.600493,[28567]
27543,48075,-8.601399,41.078717,78,14918.0,0,115.7417449951172,0.11119508363336407,41.078717,-8.601398,[48074]
27544,46649,-9.207167,38.663684,118,14921.0,1,91.77694702148438,4.349092025010506,38.663687,-9.207206,[31184]
27545,21472,-8.228531,37.102994,69,14922.0,2,75.462158203125,0.7961333580159446,37.103,-8.228535,[46936]
27546,19727,-9.256372,39.087465,69,14922.0,1,48.92263793945312,1.3891312852208446,39.087471,-9.256361,[19726]
27547,47865,-8.611427,41.191731,78,14923.0,0,96.28140258789062,0.8865333086378412,41.191723,-8.611428,[47866]
27548,35,-9.115445,38.789662,180,14927.0,1,52.66497421264648,135.47691760979149,38.78847,-9.11513,[11531]
27549,22784,-8.534379,41.16183,69,14929.0,0,82.00753784179688,0.33358525125375443,41.16183,-8.534382,[22785]
27550,17349,-8.898461,38.525357,69,14930.0,1,9.699751853942873,24.271635266179533,38.525264,-8.898659,[17356]
27551,29584,-9.145619,38.756676,69,14931.666667,1,85.6207275390625,1.1034322121890754,38.756686,-9.145618,[29582]
27552,16881,-8.767617999999999,41.378987,69,14933.0,0,4.911698341369629,0.3994839294552769,41.378985,-8.767615,[16880]
27553,20987,-9.212317,38.694141,69,14933.0,1,5.113141059875488,0.44478033506394976,38.694141,-9.212313,[20986]
27554,47637,-8.950312,38.693843,145,14934.0,1,6.874564647674561,97.37834009272976,38.694325,-8.949577,[47655]
27555,47567,-8.847607,40.15182,109,14937.0,0,10.19703578948975,32.98728474599141,40.152112,-8.847538,[47564 47565]
27556,14776,-8.306422,41.19600000000001,69,14939.0,0,215.8789367675781,3.5576125751935392,41.195972,-8.306405999999999,[14775]
27557,5400,-8.414589,40.208962,69,14940.0,0,110.0649795532227,0.4692284305200761,40.208965,-8.414586,[5399]
27558,6662,-8.262901,41.481863,69,14942.0,0,236.5657501220703,0.1111950838101951,41.481863,-8.262902,[6663]
27559,45248,-8.931189,39.745293,69,14944.0,1,92.15023803710938,23.058774804065752,39.745147,-8.93104,[29987]
27560,2207,-9.129414,38.764239,69,14950.0,1,95.22019958496094,0.31252152755555795,38.764237,-9.129412,[2206]
27561,3199,-8.437047999999999,41.535287,69,14950.0,0,149.5958709716797,0.2199833865762896,41.535285,-8.437047999999999,[3200]
27562,18556,-9.310298,38.772258,69,14951.0,1,166.5533905029297,0.2479881431468217,38.77225900000001,-9.3103,[18557]
27563,5647,-8.772503,41.511674,69,14952.0,0,9.982865333557127,0.3994823387485421,41.511672,-8.7725,[5646]
27564,19765,-9.263195,39.096383,69,14952.0,1,48.010658264160156,1.8788732928085683,39.0964,-9.263193,[19766]
27565,1290,-9.234246,38.646032,89,14952.0,1,3.997737169265747,79.11330035910758,38.646752,-9.23428,[30204]
27566,558,-9.439435,38.715507,71,14953.0,1,62.854248046875,0.4526287086635779,38.71550300000001,-9.439436,[559]
27567,28884,-8.619693,41.108382,69,14954.0,0,91.47199249267578,146.0009309398107,41.108844,-8.618462,[28948]
27568,17370,-8.891866,38.529623,89,14954.0,1,5.335007190704347,0.7387563237987017,38.529617,-8.891869,[17369]
27569,46445,-8.599116,41.183848,69,14957.0,0,111.77291870117192,0.949429857916836,41.183855,-8.599111,[46446]
27570,47546,-8.261357,41.039035,109,14957.0,0,301.5982055664062,6163.494278225121,41.085159,-8.292807,[26610]
27571,32520,-8.596801,41.186425,69,14960.0,0,115.4523162841797,0.32983733022104056,41.186422,-8.596801,[32519]
27572,5861,-9.094848,38.755,69,14966.0,1,4.725158214569092,0.8895606699510706,38.755,-9.09484,[5860]
27573,16152,-8.612564,41.166366,69,14966.0,0,129.66264343261722,0.3512352307535709,41.166365,-8.612561,[16153]
27574,47986,-8.496692999999999,41.191115,78,14969.0,0,141.5441131591797,0.21994929983675768,41.191117,-8.496692999999999,[47985]
27575,7458,-9.173977,38.706792,69,14971.5,1,8.169808387756348,1.4455360884715631,38.706792,-9.173964,[7457]
27576,3357,-8.394347,41.560419,69,14972.0,0,194.5473480224609,0.3128270289003654,41.56042100000001,-8.394345,[3356]
27577,48862,-8.409113,41.563066,145,14974.0,0,200.9426116943359,338.73631873381794,41.563751,-8.406143,[29776]
27578,2615,-8.641194,41.172949,69,14974.0,0,75.21350860595703,41.333459748422825,41.17274000000001,-8.641503,[31816]
27579,14931,-8.668983,41.156616,89,14975.0,0,52.32029342651367,0.6761656081869847,41.156617,-8.668977,[14930]
27580,15437,-8.584869,41.17398,69,14976.0,0,145.8130187988281,0.4536360856962702,41.173984,-8.584868,[15436]
27581,5194,-8.431585,40.235581,69,14977.0,0,62.42599105834961,0.33358525107692344,40.235581,-8.431588,[5195]
27582,28787,-8.611360000000001,41.126249,69,14980.0,0,111.0098876953125,0.21988309950811472,41.126247,-8.611360000000001,[28786]
27583,8604,-9.135414,38.720443,69,14987.0,1,27.24798393249512,0.9880620292333728,38.720452,-9.135414,[8605]
27584,10990,-8.021063999999999,37.139307,69,14987.0,2,177.6170654296875,3.7990475327301336,37.139276,-8.021078999999999,[10989]
27585,27608,-8.541414999999999,41.019629,69,14991.0,0,189.9750213623047,1509.4865984888863,41.024386,-8.554149,[48975]
27586,8155,-9.131832,38.744395,69,14992.0,1,71.71307373046875,0.3993629720732789,38.744393,-9.131835,[8154]
27587,19272,-9.268007,38.755555,109,14994.0,1,127.7446746826172,0.3511734048958787,38.755554,-9.26801,[19270]
27588,21464,-9.215386,38.734639,69,14995.0,1,114.1787948608398,0.21951984345865566,38.734637,-9.215386,[21463]
27589,16100,-8.653799000000001,41.174461,69,14996.0,0,75.9820327758789,0.34802899704377765,41.174464,-8.653798,[16101]
27590,15500,-8.664066,41.176368,69,14998.0,0,69.87723541259766,0.6464228998755881,41.176371,-8.664071,[15499]
27591,25742,-8.660777000000001,41.2324,69,14998.0,0,68.03009796142578,14.808396698583524,41.232512,-8.660703,[25809 25810]
27592,22584,-8.558893,41.176091,69,15001.0,0,79.35334014892578,0.3978338439262018,41.176094,-8.558895,[22585]
27593,16971,-8.68775,39.241742,69,15002.0,1,77.89490509033203,18.423978961820406,39.241673,-8.687901,[16950]
27594,3492,-9.420572,38.699518,69,15002.0,1,6.652722835540772,0.3473646000816149,38.699521,-9.420571,[3491]
27595,31690,-8.681645,41.180691,69,15005.0,0,20.7589225769043,2.1149729483779547,41.18071,-8.681648,[31689]
27596,32349,-8.738541,40.594937,69,15008.0,0,4.33143138885498,0.3297129658148383,40.59494,-8.738541,[32350]
27597,21265,-9.135854,38.717799,69,15010.0,1,28.912616729736328,0.34761781144386344,38.717802,-9.135853,[21264]
27598,1121,-8.447954,40.580774,69,15011.0,0,69.50201416015625,0.15640279994935666,40.580775,-8.447955,[1120]
27599,11892,-8.625843,41.232547,69,15012.0,0,84.6650619506836,141.2672163597819,41.232581,-8.624573,[11895]
27600,47625,-8.650959,41.130047,78,15013.0,0,61.77568435668945,0.2463793435724193,41.130049,-8.650958000000001,[47624]
27601,45134,-9.398363,38.70285,69,15013.0,1,4.718048095703125,0.3972016093002337,38.70285300000001,-9.398365,[45133]
27602,25297,-9.137634,38.714755,69,15013.0,1,24.48719024658203,8.181919571013873,38.714827,-9.137653,[29267]
27603,671,-8.044874,37.084075,145,15015.0,2,47.15260696411133,11.18808344977797,37.084102,-8.044777,[679]
27604,13611,-9.236931,38.712409,69,15017.0,1,83.68942260742188,0.10975321745360432,38.71241,-9.236931,[13610]
27605,28611,-8.6091,41.129142,69,15018.0,0,93.50489807128906,24.20238238228993,41.128926,-8.609058000000001,[28982]
27606,2133,-8.622138,39.206571,69,15018.0,1,22.82026672363281,278.7514843092322,39.204994,-8.624101,[2132]
27607,47144,-8.155007000000001,37.128779,145,15020.0,2,53.73259735107422,8.63439909517307,37.128728,-8.154948,[674]
27608,3355,-8.434205,41.555637,69,15030.0,0,132.2049713134766,0.8088549854299893,41.555635,-8.434211999999999,[3354]
27609,25119,-9.136417,38.747922,69,15033.0,1,70.77050018310547,1.6715354019066218,38.747923,-9.136432,[25118]
27610,25809,-8.660703,41.232512,69,15033.0,0,68.16487121582031,14.80839669863212,41.2324,-8.660777000000001,[25742 25741]
27611,24927,-9.204741,38.705307,69,15038.0,1,75.19766998291016,0.2480027273719043,38.705306,-9.204739,[24928]
27612,30058,-9.220482,38.757013,145,15040.0,1,94.95631408691406,82.49508874680414,38.75652,-9.221042,[21602]
27613,11541,-9.16834,38.837016,145,15042.0,1,12.006861686706538,42.30946247526621,38.837097,-9.168712,[11245]
27614,22830,-8.532145,41.14538,69,15045.0,0,108.0995864868164,60.7985760801911,41.145922,-8.532036999999999,[22750]
27615,17967,-9.267967,38.760005,89,15046.0,1,158.0558013916016,0.5598708988035892,38.76001,-9.267968,[17966]
27616,16485,-8.678545,41.152692,69,15047.0,0,8.347960472106934,0.156355946972638,41.152691,-8.678544,[16486]
27617,20928,-7.450597,37.179178,69,15049.0,2,4.8002963066101065,79.83688706886072,37.179216,-7.44988,[2788]
27618,25354,-9.157735,38.761235,69,15053.0,1,81.95989990234375,14.007997552552993,38.761356,-9.157775,[25350 25351]
27619,48177,-8.536946,40.979341,109,15056.0,0,231.7690277099609,0.5498154033722054,40.979346,-8.536946,[48178]
27620,13241,-9.309372,38.695709,69,15057.0,1,51.78374099731445,71.77418578631658,38.695837,-9.310005,[13686]
27621,5770,-9.097686,38.768531,69,15059.0,1,9.137832641601562,0.7384220190911722,38.768525,-9.097689,[5771]
27622,8665,-9.131839,38.733116,69,15061.0,1,63.97765731811523,0.4581293068770743,38.733117,-9.131843,[8666]
27623,10265,-9.206432,38.700814,69,15070.0,1,27.981243133544922,41.11761162000272,38.701188,-9.206411,[7188]
27624,26014,-8.560658,41.205417,69,15072.0,0,118.0872039794922,53.85984127512678,41.205661,-8.561078,[49080]
27625,16392,-8.665299000000001,41.148039,69,15075.0,0,12.02591323852539,0.35123041922670545,41.14804,-8.665296000000001,[16391]
27626,9711,-9.164334,38.778334,69,15075.0,1,70.0540771484375,1.5721370173208464,38.778332,-9.16432,[9710]
27627,2244,-9.124665,38.780618,145,15075.0,1,85.82364654541016,46.874745479794036,38.780332,-9.124978,[2238]
27628,24631,-9.136105,38.715275,69,15077.0,1,28.84817123413086,0.1097844581564057,38.715276,-9.136105,[24632]
27629,11869,-8.559732,41.215383,69,15080.0,0,102.2510757446289,25.05697297004609,41.215463,-8.559521,[19881]
27630,6572,-8.259128,41.482347,69,15081.0,0,259.83578491210943,0.15644024429444214,41.482346,-8.259127000000001,[6573]
27631,8207,-9.149135,38.742871,78,15083.0,1,71.62071990966797,0.4529815261785759,38.742867,-9.149136,[8384]
27632,47873,-8.705105,41.190345,78,15086.0,0,7.8447113037109375,0.44478033506394976,41.190345,-8.705109,[47874]
27633,47504,-8.298511,41.192683,145,15087.0,0,240.0494384765625,0.34831792830196423,41.192686,-8.29851,[47505]
27634,29645,-9.149842,38.747962,145,15094.0,1,75.05691528320312,12.974558241631124,38.747942,-9.149957,[29646]
27635,23794,-9.163622,38.725344,69,15100.0,1,101.0248260498047,0.32932789506420923,38.725347,-9.163622,[23793]
27636,48723,-9.240558,38.715602,109,15101.0,1,91.0173568725586,42.960671461522466,38.715407,-9.240893,[14479]
27637,20831,-8.517844,41.417406,145,15101.0,0,106.6696548461914,466.8316390039517,41.414774,-8.521138,[30087]
27638,49279,-8.798775,39.735702,88,15109.0,1,48.94978713989258,76.60303501545333,39.735073,-8.799072,[46773]
27639,6221,-8.858226,40.148586,69,15111.0,0,4.937931537628174,0.31263715986016605,40.148588,-8.858224,[6220]
27640,6204,-7.919275999999999,37.02523400000001,69,15114.0,2,13.51278495788574,92.34826116104254,37.02584,-7.9187020000000015,[6144]
27641,29313,-9.134324,38.731401,69,15116.666667,1,58.73224258422852,1.4428390741135686,38.731406,-9.134336,[29311]
27642,22057,-8.447971,41.534774,69,15119.0,0,131.1636657714844,0.22239016726672825,41.534774,-8.447973,[22056]
27643,16229,-8.650605,41.166512,69,15123.0,0,63.95481872558594,0.6761664808372652,41.166513,-8.650611,[16230]
27644,48710,-9.136537,38.759801,109,15124.0,1,98.5395278930664,19.832004380383342,38.759632,-9.136474,[8147]
27645,22250,-7.912103,38.561272,69,15124.0,1,255.5304718017578,113.5373087324391,38.561114,-7.913112,[22252]
27646,7316,-9.152667,38.707716,69,15126.0,1,4.389879226684569,17.753000800473963,38.707877,-9.152682,[29319]
